clon	clat	cell	time	cell_area	temperature	time_needed	nsamples	lon	lat	dataSetName	variableName	TSid	seasonality	variableDetail	datum	proxy	age_unc	seas	temp_unc	tavg_jan	tavg_feb	tavg_mar	tavg_apr	tavg_mai	tavg_jun	tavg_jul	tavg_aug	tavg_sep	tavg_oct	tavg_nov	tavg_dec	tavg_djf	tavg_mam	tavg_jja	tavg_son	tavg_ann	tavg_missing	modern	recalculated	aligned	alignment_base	temperature_anomaly_ref	lipdverse	band
-85.17473807086179	-3.211507479538163	1923	-10800	127549230563.05843	-0.4859305519805883	7.247839	330.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10700	127549230563.05843	-0.4388417710146715	7.247839	404.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10600	127549230563.05843	-0.3975144484656775	7.247839	415.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10500	127549230563.05843	-0.3576010633500919	7.247839	375.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10400	127549230563.05843	-0.31475394488600766	7.247839	333.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10300	127549230563.05843	-0.264625422291518	7.247839	328.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10200	127549230563.05843	-0.20288109536652976	7.247839	343.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10100	127549230563.05843	-0.12893572918837148	7.247839	362.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-10000	127549230563.05843	-0.051083307832335945	7.247839	389.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9900	127549230563.05843	0.021096787036036735	7.247839	356.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9800	127549230563.05843	0.07802517375120671	7.247839	341.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9700	127549230563.05843	0.11012247064763386	7.247839	375.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9600	127549230563.05843	0.108141821252776	7.247839	391.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9500	127549230563.05843	0.07517673119774232	7.247839	396.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9400	127549230563.05843	0.030019962971788383	7.247839	379.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9300	127549230563.05843	-0.007519188632805873	7.247839	342.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9200	127549230563.05843	-0.017631428823761286	7.247839	323.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9100	127549230563.05843	0.019492537191201753	7.247839	351.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-9000	127549230563.05843	0.12130345696451178	7.247839	397.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8900	127549230563.05843	0.2746659433284661	7.247839	419.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8800	127549230563.05843	0.4450950940756105	7.247839	368.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8700	127549230563.05843	0.5976699608392992	7.247839	289.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8600	127549230563.05843	0.6974695952528838	7.247839	300.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8500	127549230563.05843	0.7095730489497165	7.247839	387.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8400	127549230563.05843	0.6072333961765439	7.247839	408.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8300	127549230563.05843	0.412750905445786	7.247839	365.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8200	127549230563.05843	0.166636020012415	7.247839	310.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8100	127549230563.05843	-0.09057069394656436	7.247839	225.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
-85.17473807086179	-3.211507479538163	1923	-8000	127549230563.05843	-0.31832867025414713	7.247839	222.0	-83.9707	-3.6187	TR163_31.Dubois.2009	temperature	T2L_TR163_31_uk37_SST_from_uk37	annual	sea@surface	abs	alkenone	140.66666666666669	annual	1.65	23.712257385253906	25.33571434020996	25.647741317749023	24.121665954589844	22.894838333129883	21.87566566467285	20.832902908325195	19.82741928100586	19.508333206176758	20.103548049926758	20.854999542236328	22.068063735961914	23.705345153808594	24.221415201822918	20.84532928466797	20.15562693277995	22.231929143269856	False	22.231929143269856	False	True	True	22.231929143269856	http://lipdverse.org/globalHolocene/1_0_0/TR163_31.Dubois.2009.html	-15.0
