clon	clat	cell	time	cell_area	temperature	time_needed	nsamples	lon	lat	dataSetName	variableName	TSid	seasonality	datum	proxy	age_unc	seas	temp_unc	grid_lon	grid_lat	tavg_jan	tavg_feb	tavg_mar	tavg_apr	tavg_mai	tavg_jun	tavg_jul	tavg_aug	tavg_sep	tavg_oct	tavg_nov	tavg_dec	tavg_djf	tavg_mam	tavg_jja	tavg_son	tavg_ann	modern	reject	aligned	alignment_base	temperature_anomaly_ref	lipdverse	pi_anomaly_to_wc	band
-73.16743852232833	-41.68284113004046	699	0	127496229751.59114	0.1773404261744302	73.026097	4175.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	100	127496229751.59114	0.4674465420688129	73.026097	8757.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	200	127496229751.59114	0.5894210052090998	73.026097	10622.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	300	127496229751.59114	0.6216918499590349	73.026097	10448.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	400	127496229751.59114	0.6425722853261573	73.026097	10191.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	500	127496229751.59114	0.7025568395850184	73.026097	10359.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	600	127496229751.59114	0.7882723813019965	73.026097	10391.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	700	127496229751.59114	0.8774179520046985	73.026097	10039.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	800	127496229751.59114	0.9476925932207334	73.026097	9805.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
-73.16743852232833	-41.68284113004046	699	900	127496229751.59114	0.9787864612317863	73.026097	9642.0	-74.45	-41.0	GeoB33131	temperature	T2L_GeoB33131_d18o_pachyderma_SST_from_d18o_pachyderma	annual	abs	d18O	51.416666666666664	annual	2.1	-73.16743852232833	-41.68284113004046	15.794515609741211	15.98464298248291	15.454837799072266	14.463333129882812	13.272257804870605	12.251666069030762	11.57967758178711	11.195806503295898	11.303999900817871	12.063225746154785	13.203999519348145	14.608386993408203	15.462515195210775	14.396809577941895	11.675716718037924	12.1904083887736	13.431362469991049	13.431362469991049	False	True	False	13.982740932440866	http://lipdverse.org/globalHolocene/0_43_0/GeoB33131.html	-0.84058124	-45.0
