clon	clat	cell	time	cell_area	temperature	time_needed	nsamples	TSid	lon	lat	dataSetName	variableName	seasonality	variableDetail	datum	proxy	age_unc	seas	temp_unc	tavg_jan_pi	tavg_feb_pi	tavg_mar_pi	tavg_apr_pi	tavg_mai_pi	tavg_jun_pi	tavg_jul_pi	tavg_aug_pi	tavg_sep_pi	tavg_oct_pi	tavg_nov_pi	tavg_dec_pi	tavg_djf_pi	tavg_mam_pi	tavg_jja_pi	tavg_son_pi	tavg_ann_pi	tavg_missing_pi	tavg_jan_wc	tavg_feb_wc	tavg_mar_wc	tavg_apr_wc	tavg_mai_wc	tavg_jun_wc	tavg_jul_wc	tavg_aug_wc	tavg_sep_wc	tavg_oct_wc	tavg_nov_wc	tavg_dec_wc	tavg_djf_wc	tavg_mam_wc	tavg_jja_wc	tavg_son_wc	tavg_ann_wc	tavg_missing_wc	worldclim	pi	recalculated	aligned	alignment_base	temperature_anomaly_ref	lipdverse	band
-73.16743852232833	-41.68284113004046	699	-11000	127496229751.59114	0.9831401519055176	226.870629	381.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10900	127496229751.59114	0.9882885613909044	226.870629	410.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10800	127496229751.59114	0.9789259254312976	226.870629	470.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10700	127496229751.59114	0.9532805880212011	226.870629	500.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10600	127496229751.59114	0.9095808931551171	226.870629	486.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10500	127496229751.59114	0.8460557231208503	226.870629	473.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10400	127496229751.59114	0.762512815786526	226.870629	461.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10300	127496229751.59114	0.6638081087515811	226.870629	425.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10200	127496229751.59114	0.5558043584809346	226.870629	422.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10100	127496229751.59114	0.4443643214394981	226.870629	417.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-10000	127496229751.59114	0.33535075409219084	226.870629	435.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-9900	127496229751.59114	0.23462641290392644	226.870629	466.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-9800	127496229751.59114	0.1480540543396187	226.870629	461.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-9700	127496229751.59114	0.08149643486418609	226.870629	454.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-9600	127496229751.59114	0.040780142020321014	226.870629	435.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-9500	127496229751.59114	0.02779541585665596	226.870629	439.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
-73.16743852232833	-41.68284113004046	699	-9400	127496229751.59114	0.03701348852984035	226.870629	454.0	R7eBhCUMOfI	-71.5167	-41.0583	LagoMoreno.Markgraf.2002	temperatureComposite2	annual	air@surface	anom	pollen	85.58333333333334	annual	2.5153917028146915	15.3477783203125	15.047778129577637	12.8477783203125	9.747777938842773	7.047778129577637	4.8477783203125	4.047778129577637	4.747778415679932	6.3477783203125	8.947778701782227	11.547778129577637	13.8477783203125	14.747778256734213	9.88111146291097	4.547778288523356	8.947778383890787	9.531111598014832	False	14.5	14.199999809265137	12.0	8.899999618530273	6.199999809265137	4.0	3.200000047683716	3.9000000953674316	5.5	8.100000381469727	10.699999809265137	13.0	13.899999936421713	9.03333314259847	3.700000047683716	8.100000063578287	8.683333297570547	False	8.799999992052715	9.647778272628784	True	True	True	0.44966795539325216	http://lipdverse.org/globalHolocene/1_0_0/LagoMoreno.Markgraf.2002.html	-45.0
